id;year;type_of_violence;conflict_name;latitude;longitude;country;region;date_start;date_end
204797;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-06-17;2015-06-18
204798;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-06-18;2015-06-18
204800;2015;1;Ukraine:Novorossiya;47,941669;37,504218;Ukraine;Europe;2015-06-20;2015-06-20
204801;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-06-21;2015-06-22
204802;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-06-22;2015-06-23
204803;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-06-22;2015-06-23
204805;2015;1;Russia:Islamic State;43,2275;44,7646;Russia (Soviet Union);Europe;2015-06-25;2015-06-25
204806;2015;1;Russia:Islamic State;43,318;45,6982;Russia (Soviet Union);Europe;2015-06-25;2015-06-25
204807;2015;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2015-06-30;2015-06-30
204808;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-07-01;2015-07-01
204810;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-07-08;2015-07-08
204812;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-07-09;2015-07-10
204813;2015;1;Ukraine:Novorossiya;48,566667;39,3;Ukraine;Europe;2015-07-09;2015-07-10
204926;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-07-11;2015-07-12
204927;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-07-11;2015-07-12
204932;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-07-14;2015-07-15
204933;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-07-14;2015-07-15
204934;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-07-14;2015-07-15
204935;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-07-14;2015-07-15
204936;2015;1;Ukraine:Novorossiya;48,435297;38,220482;Ukraine;Europe;2015-07-14;2015-07-15
204937;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-07-17;2015-07-18
204938;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-07-17;2015-07-18
204940;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-07-18;2015-07-18
204941;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-07-18;2015-07-19
204942;2015;1;Ukraine:Novorossiya;48,097688;37,664988;Ukraine;Europe;2015-07-18;2015-07-19
204945;2015;1;Russia:Islamic State;43,4846;43,6071;Russia (Soviet Union);Europe;2015-07-23;2015-07-23
204947;2015;1;Russia:Islamic State;43,4846;43,6071;Russia (Soviet Union);Europe;2015-07-14;2015-07-14
204950;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-07-25;2015-07-26
204951;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-07-26;2015-07-27
204952;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-07-26;2015-07-27
204954;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-07-29;2015-07-30
204955;2015;1;Ukraine:Novorossiya;48,397804;37,843767;Ukraine;Europe;2015-07-29;2015-07-30
204956;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-08-01;2015-08-02
204957;2015;1;Russia:Islamic State;43,0309;45,1003;Russia (Soviet Union);Europe;2015-07-30;2015-08-01
204958;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-07-02;2015-07-03
204960;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-08-03;2015-08-04
204961;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-08-05;2015-08-06
204962;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-08-05;2015-08-06
204963;2015;1;Russia:Islamic State;43,4846;43,6071;Russia (Soviet Union);Europe;2015-08-06;2015-08-06
204965;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-08-07;2015-08-08
204966;2015;1;Russia:Islamic State;43,4846;43,6071;Russia (Soviet Union);Europe;2015-08-08;2015-08-08
204968;2015;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2015-08-09;2015-08-09
204970;2015;1;Russia (Soviet Union):Caucasus Emirate;42,7583;46,8412;Russia (Soviet Union);Europe;2015-08-09;2015-08-11
204971;2015;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2015-08-11;2015-08-12
204972;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-08-13;2015-08-14
204973;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-08-13;2015-08-14
204974;2015;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2015-08-14;2015-08-15
205044;2015;1;Ukraine:Novorossiya;47,18;37,69;Ukraine;Europe;2015-08-16;2015-08-16
205045;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-08-16;2015-08-17
205047;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-08-16;2015-08-17
205049;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-08-17;2015-08-17
205051;2015;1;Ukraine:Novorossiya;48,15;38,65;Ukraine;Europe;2015-08-17;2015-08-18
205066;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-08-19;2015-08-20
205571;2015;1;Azerbaijan:Nagorno-Karabakh;41,12081;45,06381;Armenia;Europe;2015-01-17;2015-01-17
205572;2015;1;Azerbaijan:Nagorno-Karabakh;40,1;46;Azerbaijan;Europe;2015-01-20;2015-01-20
205574;2015;1;Azerbaijan:Nagorno-Karabakh;40,1;46;Azerbaijan;Europe;2015-01-21;2015-01-21
205575;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-01-21;2015-01-21
205576;2015;1;Azerbaijan:Nagorno-Karabakh;40,88135;45,38901;Armenia;Europe;2015-01-23;2015-01-23
205580;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-01-22;2015-01-22
205583;2015;1;Azerbaijan:Nagorno-Karabakh;40,2;46,9;Azerbaijan;Europe;2015-02-05;2015-02-05
205586;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-02-13;2015-02-13
205615;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-02-21;2015-02-21
205618;2015;1;Azerbaijan:Nagorno-Karabakh;40,4;46,75;Azerbaijan;Europe;2015-02-28;2015-02-28
205620;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-03-03;2015-03-03
205621;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-03-11;2015-03-11
205623;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-03-13;2015-03-13
205624;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-03-19;2015-03-19
205627;2015;1;Azerbaijan:Nagorno-Karabakh;40,2;46,9;Azerbaijan;Europe;2015-03-26;2015-03-26
205629;2015;1;Azerbaijan:Nagorno-Karabakh;40,4;46,75;Azerbaijan;Europe;2015-03-29;2015-03-29
205631;2015;1;Azerbaijan:Nagorno-Karabakh;40,4;46,75;Azerbaijan;Europe;2015-04-07;2015-04-07
205632;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-04-07;2015-04-07
205633;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-04-16;2015-04-16
205634;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-06-26;2015-06-26
205636;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-07-24;2015-07-24
205637;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-08-12;2015-08-12
205639;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-08-22;2015-08-22
205640;2015;1;Azerbaijan:Nagorno-Karabakh;40,916667;45,166667;Armenia;Europe;2015-09-03;2015-09-03
205643;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-09-04;2015-09-04
205644;2015;1;Azerbaijan:Nagorno-Karabakh;40,98248;45,36696;Armenia;Europe;2015-09-24;2015-09-24
205645;2015;1;Azerbaijan:Nagorno-Karabakh;41,20503;44,99967;Armenia;Europe;2015-09-24;2015-09-24
205647;2015;1;Azerbaijan:Nagorno-Karabakh;40,4;46,75;Azerbaijan;Europe;2015-09-25;2015-09-25
205648;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-09-27;2015-09-27
205650;2015;1;Azerbaijan:Nagorno-Karabakh;39,65;47,45;Azerbaijan;Europe;2015-11-12;2015-11-12
205654;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-11-30;2015-11-30
205670;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-01-01;2015-01-31
205674;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-08-01;2015-08-31
206364;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-12-19;2015-12-19
207507;2015;1;Azerbaijan:Nagorno-Karabakh;39,6;47,33;Azerbaijan;Europe;2015-01-02;2015-01-03
207508;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-01-06;2015-01-06
207509;2015;1;Azerbaijan:Nagorno-Karabakh;41,10925;45,05658;Armenia;Europe;2015-01-11;2015-01-11
207510;2015;1;Azerbaijan:Nagorno-Karabakh;39,66667;47;Azerbaijan;Europe;2015-01-31;2015-01-31
207512;2015;1;Azerbaijan:Nagorno-Karabakh;40,94276;45,43794;Armenia;Europe;2015-02-05;2015-02-05
207517;2015;1;Azerbaijan:Nagorno-Karabakh;39,983611;46,928611;Azerbaijan;Europe;2015-09-26;2015-09-26
207521;2015;1;Azerbaijan:Nagorno-Karabakh;40,37663;46,74271;Azerbaijan;Europe;2015-12-04;2015-12-04
207524;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-12-05;2015-12-05
207526;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-12-07;2015-12-07
207530;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-12-09;2015-12-09
207533;2015;1;Azerbaijan:Nagorno-Karabakh;40,2;46,9;Azerbaijan;Europe;2015-12-11;2015-12-11
207534;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-12-14;2015-12-14
207535;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-12-16;2015-12-16
207537;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-12-17;2015-12-18
207538;2015;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2015-12-17;2015-12-18
210197;2015;3;IS - Civilians;48,866667;2,333333;France;Europe;2015-11-13;2015-11-13
210203;2015;1;Iraq:Government;48,866667;2,333333;France;Europe;2015-11-18;2015-11-18
211716;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-08-15;2015-08-21
211787;2015;1;Russia:Islamic State;43,2678;46,7297;Russia (Soviet Union);Europe;2015-08-24;2015-08-24
211789;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-08-25;2015-08-25
211791;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-08-26;2015-08-27
211792;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-08-28;2015-08-28
211795;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-09-04;2015-09-04
211797;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-06-09;2015-08-15
211799;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-09-10;2015-09-10
211800;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-09-13;2015-09-14
211801;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-09-18;2015-09-18
211802;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-09-19;2015-09-19
211804;2015;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2015-09-26;2015-09-26
211914;2015;1;Russia:Islamic State;43,318;45,6982;Russia (Soviet Union);Europe;2015-10-08;2015-10-08
211916;2015;1;Russia:Islamic State;42,7583;46,8412;Russia (Soviet Union);Europe;2015-10-24;2015-10-24
211917;2015;1;Russia:Islamic State;42,7583;46,8412;Russia (Soviet Union);Europe;2015-10-10;2015-10-10
211918;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-10-09;2015-10-10
211919;2015;1;Russia:Islamic State;43,2275;44,7646;Russia (Soviet Union);Europe;2015-10-31;2015-10-31
211920;2015;1;Russia:Islamic State;43,2602;44,8414;Russia (Soviet Union);Europe;2015-10-12;2015-10-12
211921;2015;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2015-10-14;2015-10-14
211922;2015;1;Ukraine:Novorossiya;48,694329;39,453292;Ukraine;Europe;2015-10-15;2015-10-15
211923;2015;1;Russia:Islamic State;43,384169;46,761964;Russia (Soviet Union);Europe;2015-10-17;2015-10-17
211924;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-10-20;2015-10-20
211925;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-10-27;2015-10-27
211926;2015;1;Ukraine:Novorossiya;48,075;37,725556;Ukraine;Europe;2015-10-30;2015-10-30
211927;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-10-31;2015-10-31
211929;2015;1;Ukraine:Novorossiya;48,572975;39,577325;Ukraine;Europe;2015-11-10;2015-11-10
211930;2015;1;Ukraine:Novorossiya;47,454601;37,864028;Ukraine;Europe;2015-11-11;2015-11-11
211931;2015;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2015-11-13;2015-11-13
211932;2015;1;Ukraine:Novorossiya;47,941669;37,504218;Ukraine;Europe;2015-11-13;2015-11-13
211933;2015;1;Russia:Islamic State;43,4846;43,6071;Russia (Soviet Union);Europe;2015-11-13;2015-11-13
211934;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-11-14;2015-11-15
211935;2015;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2015-11-14;2015-11-15
211936;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-11-15;2015-11-16
211937;2015;1;Russia:Islamic State;43,4846;43,6071;Russia (Soviet Union);Europe;2015-11-21;2015-11-22
211938;2015;1;Russia:Islamic State;43,1;46,883333;Russia (Soviet Union);Europe;2015-11-29;2015-11-29
211940;2015;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2015-12-04;2015-12-04
211941;2015;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2015-12-06;2015-12-06
211942;2015;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2015-08-16;2015-12-09
211943;2015;3;IS - Civilians;42,6185;47,2582;Russia (Soviet Union);Europe;2015-09-30;2015-09-30
211946;2015;1;Russia:Islamic State;43,2505;46,5851;Russia (Soviet Union);Europe;2015-12-23;2015-12-23
211947;2015;1;Russia:Islamic State;42,059;48,2908;Russia (Soviet Union);Europe;2015-12-30;2015-12-30
211949;2015;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2015-12-27;2015-12-27
230404;2015;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2015-12-01;2015-12-31
236742;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-06-09;2015-08-15
236749;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-11-14;2015-11-15
236750;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-08-16;2015-12-09
236751;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-08-05;2015-08-06
236753;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-06-14;2015-06-15
236754;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-09-18;2015-09-18
236755;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-09-13;2015-09-14
236756;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-08-03;2015-08-04
236757;2015;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2015-06-17;2015-06-18
218219;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-01-10;2016-01-10
218220;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-01-09;2016-01-09
218221;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-01-09;2016-01-10
218222;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-01-10;2016-01-11
218224;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-01-18;2016-01-24
218226;2016;1;Ukraine:Novorossiya;48,3;38,05;Ukraine;Europe;2016-01-31;2016-01-31
218227;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-01-31;2016-01-31
218228;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-02-01;2016-02-01
218229;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-02-02;2016-02-03
218230;2016;1;Russia:Islamic State;43,1953;46,8974;Russia (Soviet Union);Europe;2016-02-04;2016-02-04
218231;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-02-04;2016-02-05
218232;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-02-01;2016-02-07
218233;2016;1;Ukraine:Novorossiya;47,853324;37,484174;Ukraine;Europe;2016-02-10;2016-02-10
218234;2016;1;Russia:Islamic State;42,059;48,2908;Russia (Soviet Union);Europe;2016-02-15;2016-02-15
218235;2016;1;Ukraine:Novorossiya;48,41955;38,032433;Ukraine;Europe;2016-02-15;2016-02-16
218638;2016;1;Ukraine:Novorossiya;47,941669;37,504218;Ukraine;Europe;2016-02-21;2016-02-21
218639;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-02-21;2016-02-22
218641;2016;1;Ukraine:Novorossiya;47,324235;37,555817;Ukraine;Europe;2016-02-26;2016-02-26
218642;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-02-20;2016-02-26
218643;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-02-29;2016-03-01
218644;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-02-28;2016-02-28
218645;2016;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2016-03-05;2016-03-05
218646;2016;1;Russia:Islamic State;42,589566;46,675548;Russia (Soviet Union);Europe;2016-03-11;2016-03-11
218647;2016;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2016-03-12;2016-03-12
218648;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-03-12;2016-03-12
218649;2016;1;Ukraine:Novorossiya;48,817931;37,551012;Ukraine;Europe;2016-03-18;2016-03-18
218719;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-03-19;2016-03-25
218720;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-03-25;2016-03-26
218721;2016;1;Russia:Islamic State;60;100;Russia (Soviet Union);Europe;2016-03-29;2016-03-29
218722;2016;1;Russia:Islamic State;43,1;46,883333;Russia (Soviet Union);Europe;2016-03-30;2016-03-30
218723;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-03-29;2016-03-30
218724;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-03-26;2016-04-01
218725;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-04-04;2016-04-04
218726;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-04-06;2016-04-07
218728;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-04-09;2016-04-10
218729;2016;1;Russia:Islamic State;60;100;Russia (Soviet Union);Europe;2016-04-11;2016-04-11
218730;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-04-12;2016-04-13
218731;2016;1;Russia (Soviet Union):Caucasus Emirate;42,383333;46,966667;Russia (Soviet Union);Europe;2016-04-13;2016-04-14
218733;2016;1;Ukraine:Novorossiya;48,56;38,51;Ukraine;Europe;2016-04-14;2016-04-14
218734;2016;1;Ukraine:Novorossiya;48,395599;37,972614;Ukraine;Europe;2016-04-19;2016-04-20
218750;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-04-23;2016-04-24
218752;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-04-27;2016-04-27
218755;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-04-23;2016-04-29
218758;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-04-29;2016-04-30
218759;2016;1;Ukraine:Novorossiya;48,435297;38,220482;Ukraine;Europe;2016-04-30;2016-05-01
218762;2016;1;Russia:Islamic State;60;100;Russia (Soviet Union);Europe;2016-05-03;2016-05-03
218764;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-04-30;2016-05-06
218765;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-05-06;2016-05-07
218766;2016;1;Russia:Islamic State;42,059;48,2908;Russia (Soviet Union);Europe;2016-05-14;2016-05-14
218767;2016;3;IS - Civilians;42,059;48,2908;Russia (Soviet Union);Europe;2016-05-09;2016-05-09
225853;2016;1;Ukraine:Novorossiya;48,096377;37,72225;Ukraine;Europe;2016-05-15;2016-05-16
225855;2016;1;Ukraine:Novorossiya;48,681487;39,190347;Ukraine;Europe;2016-05-16;2016-05-16
225859;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-05-18;2016-05-19
225860;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-05-18;2016-05-19
225861;2016;1;Ukraine:Novorossiya;47,261586;37,784176;Ukraine;Europe;2016-05-18;2016-05-19
225863;2016;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2016-05-21;2016-05-22
225865;2016;1;Ukraine:Novorossiya;48,92;39,02;Ukraine;Europe;2016-05-23;2016-05-24
225866;2016;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2016-05-26;2016-05-26
225867;2016;1;Russia:Islamic State;43,216667;44,766667;Russia (Soviet Union);Europe;2016-05-21;2016-05-21
225868;2016;1;Ukraine:Novorossiya;48,14;37,74;Ukraine;Europe;2016-05-21;2016-05-27
225869;2016;1;Russia:Islamic State;41,98499;48,22795;Russia (Soviet Union);Europe;2016-05-29;2016-05-29
225871;2016;1;Ukraine:Novorossiya;48,145278;37,745;Ukraine;Europe;2016-05-28;2016-05-29
225872;2016;1;Ukraine:Novorossiya;48,096377;37,72225;Ukraine;Europe;2016-05-28;2016-05-29
225874;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-05-29;2016-05-30
225875;2016;1;Ukraine:Novorossiya;47,095833;37,549444;Ukraine;Europe;2016-05-29;2016-05-30
225876;2016;1;Ukraine:Novorossiya;48;37,805278;Ukraine;Europe;2016-05-30;2016-06-01
230409;2016;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2016-01-14;2016-01-14
230414;2016;1;Azerbaijan:Nagorno-Karabakh;39,983611;46,928611;Azerbaijan;Europe;2016-03-10;2016-03-10
230425;2016;1;Azerbaijan:Nagorno-Karabakh;41,26;45,09;Azerbaijan;Europe;2016-03-27;2016-03-27
230427;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-02;2016-04-02
230431;2016;1;Azerbaijan:Nagorno-Karabakh;40,291874;46,981255;Azerbaijan;Europe;2016-04-02;2016-04-02
230432;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-02;2016-04-02
230436;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-04;2016-04-04
230437;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-02;2016-04-04
230438;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-04;2016-04-05
230440;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-02;2016-04-05
230441;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-02;2016-04-06
230442;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-05;2016-04-06
230451;2016;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2016-04-06;2016-04-07
230454;2016;1;Azerbaijan:Nagorno-Karabakh;40,37663;46,74271;Azerbaijan;Europe;2016-04-08;2016-04-08
230455;2016;1;Azerbaijan:Nagorno-Karabakh;40,4;46,75;Azerbaijan;Europe;2016-04-08;2016-04-08
230458;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-02;2016-04-08
230487;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-02;2016-04-05
230488;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-06;2016-04-14
230489;2016;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2016-04-14;2016-04-14
230492;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-15;2016-04-15
230494;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-04-19;2016-04-19
230516;2016;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2016-04-26;2016-04-26
230519;2016;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2016-04-27;2016-04-27
230529;2016;1;Azerbaijan:Nagorno-Karabakh;40,070579;47,042766;Azerbaijan;Europe;2016-04-28;2016-04-28
230531;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-05-03;2016-05-03
230534;2016;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2016-05-12;2016-05-12
230539;2016;1;Azerbaijan:Nagorno-Karabakh;39,5444;45,8113;Azerbaijan;Europe;2016-05-14;2016-05-14
